22110	2758021
22110	2757797
22110	2757736
22110	2757762
22110	2758030
22110	2757759
22110	2757742
22110	2757793
22111	2694223
22111	2688241
22111	2689399
22111	2693496
22111	2689302
22111	2688137
22111	2686735
22111	2687322
22111	2689520
22111	2689303
22111	2689400
22111	2689274
22111	2685386
22111	2689521
22112	2694204
22112	2685319
22112	2694208
22112	2693484
22112	2693494
22112	2686748
22112	2686727
22112	2687324
22112	2686981
22112	2687328
22112	2693491
22112	2686729
22112	2686728
22112	2685387
22113	2686732
22113	2687332
22113	2686744
22113	2694197
22113	2693497
22113	2687323
22113	2687330
22113	2694199
22113	2694194
22113	2687326
22113	2687327
22113	2693498
22113	2693486
22113	2694201
22114	503590
22114	503610
22114	503602
22114	503595
22114	503594
22114	503593
22114	503589
22114	503596
22114	503612
22114	503611
22114	503614
22114	503605
22114	503601
22114	503609
22115	503603
22115	503616
22115	503623
22115	503592
22115	503622
22115	503617
22115	503607
22115	503608
22115	503604
22115	503597
22115	503637
22115	503591
22115	503636
22115	503600
22116	503628
22116	503630
22116	503625
22116	503635
22116	503631
22116	503618
22116	503629
22116	503638
22116	503624
22116	503619
22116	503621
22116	503620
22116	503627
22116	503634
22117	2757731
22117	2757735
22117	2757745
22117	2757773
22117	2757798
22117	2757740
22117	2757792
22117	2757751
22117	2757720
22117	2757767
22117	2757724
22117	2757713
22117	2757764
22117	2757758
22118	2696662
22118	2689410
22118	2689527
22118	2689408
22118	2689277
22118	2689529
22118	2686841
22118	2688143
22118	2693535
22118	2689310
22118	2689409
22118	2689528
22118	2688247
22118	2687341
22119	2685036
22119	2685044
22119	2686820
22119	2693530
22119	2693521
22119	2685043
22119	2685038
22119	2687126
22119	2685033
22119	2686827
22119	2694027
22119	2686859
22119	2694023
22119	2686837
22120	2687130
22120	2687343
22120	2694024
22120	2685039
22120	2685041
22120	2687133
22120	2694031
22120	2685034
22120	2693517
22120	2685048
22120	2687350
22120	2694037
22120	2693527
22120	2686846
22121	2756712
22121	2756725
22121	2756724
22121	2756747
22121	2756756
22121	2756804
22121	2756713
22121	2756795
22121	2756736
22121	2756758
22121	2756735
22121	2756793
22121	2756780
22121	2756789
22122	2757761
22122	2757796
22122	2757795
22122	2757741
22122	2757757
22122	2757721
22122	2757747
22122	2757772
22122	2757725
22122	2757769
22122	2757730
22122	2757714
22122	2757749
22122	2757737
22123	2689532
22123	2224337
22123	2686904
22123	2688249
22123	2687376
